id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
AF.document.AF00000126.n0001,"Integrated climate-resilient transboundary flood risk management in the Drin River basin in the Western Balkans (Albania, the Former Yugoslav Republic of Macedonia, Montenegro) — Inception report",https://cdn.climatepolicyradar.org/navigator/ALB/2019/integrated-climate-resilient-transboundary-flood-risk-management-in-the-drin-river-basin-in-the-western-balkans-albania-the-former-yugoslav-republic-of-macedonia-montenegro_d669ffa4bc17a90005f8a8f6200b7f25.pdf,2019-03-15T00:00:00Z,Inception report,ALB;MKD;MNE,AF00000126,https://climateprojectexplorer.org/document/integrated-climate-resilient-transboundary-flood-risk-management-in-the-drin-river-basin-in-the-western-balkans-albania-the-former-yugoslav-republic-of-macedonia-montenegro_976a,https://fifspubprd.azureedge.net/afdocuments/project/6534/6534_UNDP_AF_Drin_FRM_Narrative_Inception_Report_Sept_2020_v3.pdf,application/pdf,d669ffa4bc17a90005f8a8f6200b7f25,AF.family.AF00000126.0,2019,out_of_scope_geo
AF.document.AF00000126.n0005,"Integrated climate-resilient transboundary flood risk management in the Drin River basin in the Western Balkans (Albania, the Former Yugoslav Republic of Macedonia, Montenegro) — Mid-term evaluation report",https://cdn.climatepolicyradar.org/navigator/ALB/2019/integrated-climate-resilient-transboundary-flood-risk-management-in-the-drin-river-basin-in-the-western-balkans-albania-the-former-yugoslav-republic-of-macedonia-montenegro_f5e4288b53446870ee571877e6c8ffd7.pdf,2019-03-15T00:00:00Z,Mid-term evaluation,ALB;MKD;MNE,AF00000126,https://climateprojectexplorer.org/document/integrated-climate-resilient-transboundary-flood-risk-management-in-the-drin-river-basin-in-the-western-balkans-albania-the-former-yugoslav-republic-of-macedonia-montenegro_976a,https://fifspubprd.azureedge.net/afdocuments/project/6534/PIMS%206215%20Drin%20FRM%20MTR%20FINAL%20REPORT.pdf,application/pdf,f5e4288b53446870ee571877e6c8ffd7,AF.family.AF00000126.0,2019,out_of_scope_geo
AF.document.AF00000183.n0000,"Enhancing climate resilience of rural communities and ecosystems in Ahuachapán-Sur, El Salvador — Project document",https://cdn.climatepolicyradar.org/navigator/SLV/2019/enhancing-climate-resilience-of-rural-communities-and-ecosystems-in-ahuachapan-sur-el-salvador_7c048818cb01091e041b2450183545f0.pdf,2019-10-11T00:00:00Z,Project document,SLV,AF00000183,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-and-ecosystems-in-ahuachapan-sur-el-salvador_f077,https://fifspubprd.azureedge.net/afdocuments/project/12096/12096_6238_AF_El%20Salvador_Proposal_Dic%202019%20for%20resubm%20121219_5_.pdf,application/pdf,7c048818cb01091e041b2450183545f0,AF.family.AF00000183.0,2019,out_of_scope_geo
AF.document.AF00000183.n0001,"Enhancing climate resilience of rural communities and ecosystems in Ahuachapán-Sur, El Salvador — Inception report",https://cdn.climatepolicyradar.org/navigator/SLV/2019/enhancing-climate-resilience-of-rural-communities-and-ecosystems-in-ahuachapan-sur-el-salvador_a9c18122f4cb0b03ebc0a4d6a4e29c5e.pdf,2019-10-11T00:00:00Z,Inception report,SLV,AF00000183,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-and-ecosystems-in-ahuachapan-sur-el-salvador_f077,https://fifspubprd.azureedge.net/afdocuments/project/12096/12096_6238_AF_UNDP_El%20Salvador_Inception%20Report-%2011%20November%202021.pdf,application/pdf,a9c18122f4cb0b03ebc0a4d6a4e29c5e,AF.family.AF00000183.0,2019,out_of_scope_geo
AF.document.AF00000128.n0000,Building Resilience of the Agriculture Sector to Climate Change in Iraq — Project document,https://cdn.climatepolicyradar.org/navigator/IRQ/2018/building-resilience-of-the-agriculture-sector-to-climate-change-in-iraq_8b583fa73941890cff3cf127572e0bbb.pdf,2018-03-22T00:00:00Z,Project document,IRQ,AF00000128,https://climateprojectexplorer.org/document/building-resilience-of-the-agriculture-sector-to-climate-change-in-iraq_fb05,https://fifspubprd.azureedge.net/afdocuments/project/6535/6535_Project%20proposal-%20IRAQ%20-%20IFAD%20-%203%20Sept%202017%20-%20Clean.pdf,application/pdf,8b583fa73941890cff3cf127572e0bbb,AF.family.AF00000128.0,2018,out_of_scope_geo
AF.document.AF00000128.n0001,Building Resilience of the Agriculture Sector to Climate Change in Iraq — Inception report,https://cdn.climatepolicyradar.org/navigator/IRQ/2018/building-resilience-of-the-agriculture-sector-to-climate-change-in-iraq_ed131c1dce6b0cc1479b40da5acadb7f.pdf,2018-03-22T00:00:00Z,Inception report,IRQ,AF00000128,https://climateprojectexplorer.org/document/building-resilience-of-the-agriculture-sector-to-climate-change-in-iraq_fb05,https://fifspubprd.azureedge.net/afdocuments/project/6535/6535_BRAC-SARP%20Inception%20Workshop%20Report.pdf,application/pdf,ed131c1dce6b0cc1479b40da5acadb7f,AF.family.AF00000128.0,2018,out_of_scope_geo
AF.document.045MPECR.n0000,Adaptation to the Impacts of Climate Change on Peru's Coastal Marine Ecosystems and Fisheries — Inception report,https://cdn.climatepolicyradar.org/navigator/PER/2016/adaptation-to-the-impacts-of-climate-change-on-peru-s-coastal-marine-ecosystems-and-fisheries_06237990e8e8d039637c41e97721eb21.pdf,2016-03-18T00:00:00Z,Inception report,PER,045MPECR,https://climateprojectexplorer.org/document/adaptation-to-the-impacts-of-climate-change-on-peru-s-coastal-marine-ecosystems-and-fisheries_ae11,https://fifspubprd.azureedge.net/afdocuments/project/1429/1429_Profonanpe_Inception_Report.pdf,application/pdf,06237990e8e8d039637c41e97721eb21,AF.family.045MPECR.0,2016,out_of_scope_geo
AF.document.045MPECR.n0001,Adaptation to the Impacts of Climate Change on Peru's Coastal Marine Ecosystems and Fisheries — Project document,https://cdn.climatepolicyradar.org/navigator/PER/2016/adaptation-to-the-impacts-of-climate-change-on-peru-s-coastal-marine-ecosystems-and-fisheries_b72e876cad31cd9aaa138c85dabc478f.pdf,2016-03-18T00:00:00Z,Project document,PER,045MPECR,https://climateprojectexplorer.org/document/adaptation-to-the-impacts-of-climate-change-on-peru-s-coastal-marine-ecosystems-and-fisheries_ae11,https://fifspubprd.azureedge.net/afdocuments/project/1429/1429_Profonanpe_AFProject_Peru_02082016_track_tidy.pdf,application/pdf,b72e876cad31cd9aaa138c85dabc478f,AF.family.045MPECR.0,2016,out_of_scope_geo
AF.document.AF00000180.n0000,Building adaptive capacity to climate change in vulnerable communities living in the Congo River Basin — Project document,https://cdn.climatepolicyradar.org/navigator/COG/2019/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_7f5f31adc29d83b5b81fea581485bd2e.pdf,2019-10-11T00:00:00Z,Project document,COG,AF00000180,https://climateprojectexplorer.org/document/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_92ba,https://fifspubprd.azureedge.net/afdocuments/project/12093/12093_Congo%20Clean.pdf,application/pdf,7f5f31adc29d83b5b81fea581485bd2e,AF.family.AF00000180.0,2019,parked
AF.document.AF00000180.n0001,Building adaptive capacity to climate change in vulnerable communities living in the Congo River Basin — Inception report,https://cdn.climatepolicyradar.org/navigator/COG/2019/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_4c1cc21d731fc00cd66956047b83132c.pdf,2019-10-11T00:00:00Z,Inception report,COG,AF00000180,https://climateprojectexplorer.org/document/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_92ba,https://fifspubprd.azureedge.net/afdocuments/project/12093/12093_Project%20Inception%20Report%202022_Republic%20of%20Congo.pdf,application/pdf,4c1cc21d731fc00cd66956047b83132c,AF.family.AF00000180.0,2019,parked
AF.document.AF00000180.n0002,Building adaptive capacity to climate change in vulnerable communities living in the Congo River Basin — Project performance report 1,https://cdn.climatepolicyradar.org/navigator/COG/2019/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_09c310a8fc5332329b7054b4fb0ffa78.pdf,2019-10-11T00:00:00Z,Performance report,COG,AF00000180,https://climateprojectexplorer.org/document/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_92ba,https://fifspubprd.azureedge.net/afdocuments/project/12093/AF00000180_PPR1_Web.pdf,application/pdf,09c310a8fc5332329b7054b4fb0ffa78,AF.family.AF00000180.0,2019,parked_progress
AF.document.AF00000180.n0003,Building adaptive capacity to climate change in vulnerable communities living in the Congo River Basin — project performance report 2,https://cdn.climatepolicyradar.org/navigator/COG/2019/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_7f6b60717b4c93a5be150c289d42febb.pdf,2019-10-11T00:00:00Z,Performance report,COG,AF00000180,https://climateprojectexplorer.org/document/building-adaptive-capacity-to-climate-change-in-vulnerable-communities-living-in-the-congo-river-basin_92ba,https://fifspubprd.azureedge.net/afdocuments/project/12093/AF00000180_PPR2_Web.pdf,application/pdf,7f6b60717b4c93a5be150c289d42febb,AF.family.AF00000180.0,2019,parked_progress
AF.document.AF00000096.n0000,"Enhancing Resilience of Agriculture to Climate Change to Support Food Security in Niger, through Modern Irrigation Techniques — Project document",https://cdn.climatepolicyradar.org/navigator/NER/2016/enhancing-resilience-of-agriculture-to-climate-change-to-support-food-security-in-niger-through-modern-irrigation-techniques_cf1ce91cb8c332e3a6b496e219aa46a2.pdf,2016-07-05T00:00:00Z,Project document,NER,AF00000096,https://climateprojectexplorer.org/document/enhancing-resilience-of-agriculture-to-climate-change-to-support-food-security-in-niger-through-modern-irrigation-techniques_e00c,https://fifspubprd.azureedge.net/afdocuments/project/4087/4087_Revised_PRRA-CC_FA-10_%205_16_clean.pdf,application/pdf,cf1ce91cb8c332e3a6b496e219aa46a2,AF.family.AF00000096.0,2016,parked
AF.document.AF00000096.n0001,"Enhancing Resilience of Agriculture to Climate Change to Support Food Security in Niger, through Modern Irrigation Techniques — Inception report",https://cdn.climatepolicyradar.org/navigator/NER/2016/enhancing-resilience-of-agriculture-to-climate-change-to-support-food-security-in-niger-through-modern-irrigation-techniques_81e0c5b66a673344c0bb19f2463acbf0.pdf,2016-07-05T00:00:00Z,Inception report,NER,AF00000096,https://climateprojectexplorer.org/document/enhancing-resilience-of-agriculture-to-climate-change-to-support-food-security-in-niger-through-modern-irrigation-techniques_e00c,https://fifspubprd.azureedge.net/afdocuments/project/4087/4087_Niger%20Inception%20report_%20Rapport%20%20du%20%20lancement%20du%20project%2017%20mars%202020%20PRRACC%20CORR%20%20English.pdf,application/pdf,81e0c5b66a673344c0bb19f2463acbf0,AF.family.AF00000096.0,2016,parked
AF.document.AF00000112.n0001,Community Adaptation for Forest-Food Based Management in Saddang Watershed Ecosystem — Inception report,https://cdn.climatepolicyradar.org/navigator/IDN/2019/community-adaptation-for-forest-food-based-management-in-saddang-watershed-ecosystem_4cd3c51dcb78ad4bcb59f38faa3a0a10.pdf,2019-07-08T00:00:00Z,Inception report,IDN,AF00000112,https://climateprojectexplorer.org/document/community-adaptation-for-forest-food-based-management-in-saddang-watershed-ecosystem_27c1,https://fifspubprd.azureedge.net/afdocuments/project/6314/6314_INCEPTION%20REPORT%20-%20Kemitraan_KAPABEL%20-%20South%20Sulawesi%20Saddang.pdf,application/pdf,4cd3c51dcb78ad4bcb59f38faa3a0a10,AF.family.AF00000112.0,2019,out_of_scope_geo
AF.document.AF00000112.n0000,Community Adaptation for Forest-Food Based Management in Saddang Watershed Ecosystem — project document,https://cdn.climatepolicyradar.org/navigator/IDN/2019/community-adaptation-for-forest-food-based-management-in-saddang-watershed-ecosystem_7d4bdf0cc11cd8b96fe6c03c7240dfaf.pdf,2019-07-08T00:00:00Z,project document,IDN,AF00000112,https://climateprojectexplorer.org/document/community-adaptation-for-forest-food-based-management-in-saddang-watershed-ecosystem_27c1,https://fifspubprd.azureedge.net/afdocuments/project/6314/6314_Clean%20for%20posting.pdf,application/pdf,7d4bdf0cc11cd8b96fe6c03c7240dfaf,AF.family.AF00000112.0,2019,out_of_scope_geo
AF.document.AF00000081.n0001,"Adapting to Climate Change in Lake Victoria Basin (Burundi, Kenya, Rwanda, Tanzania, Uganda) — Project pre-concept",https://cdn.climatepolicyradar.org/navigator/BDI/2017/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_ab800065f31910129d679600bafe4fb2.pdf,2017-07-05T00:00:00Z,Project pre-concept,BDI;KEN;RWA;TZA;UGA,AF00000081,https://climateprojectexplorer.org/document/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_7adc,https://fifspubprd.azureedge.net/afdocuments/project/1434/1434_AF%20Pre-Concept%20Lake%20Victoria_JUL%20UNEP.pdf,application/pdf,ab800065f31910129d679600bafe4fb2,AF.family.AF00000081.0,2017,parked
AF.document.AF00000081.n0003,"Adapting to Climate Change in Lake Victoria Basin (Burundi, Kenya, Rwanda, Tanzania, Uganda) — Inception report",https://cdn.climatepolicyradar.org/navigator/BDI/2017/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_10d07eb02154f1840b7a158f5e68189f.pdf,2017-07-05T00:00:00Z,Inception report,BDI;KEN;RWA;TZA;UGA,AF00000081,https://climateprojectexplorer.org/document/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_7adc,https://fifspubprd.azureedge.net/afdocuments/project/1434/1434_Report%20of%20the%20Scoping%20and%20Inception%20Workshop.pdf,application/pdf,10d07eb02154f1840b7a158f5e68189f,AF.family.AF00000081.0,2017,parked
AF.document.AF00000081.n0000,"Adapting to Climate Change in Lake Victoria Basin (Burundi, Kenya, Rwanda, Tanzania, Uganda) — Project document",https://cdn.climatepolicyradar.org/navigator/BDI/2017/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_d768863ad509c60cbd5598006d8ae0d5.pdf,2017-07-05T00:00:00Z,Project document,BDI;KEN;RWA;TZA;UGA,AF00000081,https://climateprojectexplorer.org/document/adapting-to-climate-change-in-lake-victoria-basin-burundi-kenya-rwanda-tanzania-uganda_7adc,https://fifspubprd.azureedge.net/afdocuments/project/1434/1434_UNEP%20AF_PD_Lake%20Victoria%20Basin_Clean_ED6%20February%202017.pdf,application/pdf,d768863ad509c60cbd5598006d8ae0d5,AF.family.AF00000081.0,2017,parked
AF.document.AFRDG00067.n0000,Towards Climate and Economic Resilience: Development Sustainable Adaptation-based of Coffee Village and Tourism Village through Co-production Social Forestry — Project document,https://cdn.climatepolicyradar.org/navigator/IDN/2023/towards-climate-and-economic-resilience-development-sustainable-adaptation-based-of-coffee-village-and-tourism-village-through-co-production-social-forestry_80b6fa309a28c3c1fba51b02e9e73a91.pdf,2023-03-24T00:00:00Z,Project document,IDN,AFRDG00067,https://climateprojectexplorer.org/document/towards-climate-and-economic-resilience-development-sustainable-adaptation-based-of-coffee-village-and-tourism-village-through-co-production-social-forestry_7d21,https://fifspubprd.azureedge.net/afdocuments/project/15080/Kemitraan_Indonesia%20(2)_Clean.pdf,application/pdf,80b6fa309a28c3c1fba51b02e9e73a91,AF.family.AFRDG00067.0,2023,out_of_scope_geo
AF.document.AFRDG00067.n0001,Towards Climate and Economic Resilience: Development Sustainable Adaptation-based of Coffee Village and Tourism Village through Co-production Social Forestry — Inception report,https://cdn.climatepolicyradar.org/navigator/IDN/2023/towards-climate-and-economic-resilience-development-sustainable-adaptation-based-of-coffee-village-and-tourism-village-through-co-production-social-forestry_f70a3b5ea98466cffdc1b1f9e3ff81eb.pdf,2023-03-24T00:00:00Z,Inception report,IDN,AFRDG00067,https://climateprojectexplorer.org/document/towards-climate-and-economic-resilience-development-sustainable-adaptation-based-of-coffee-village-and-tourism-village-through-co-production-social-forestry_7d21,https://fifspubprd.azureedge.net/afdocuments/project/15080/Inception%20Report%20Small%20Innovation%20coffee%20Indonesia.pdf,application/pdf,f70a3b5ea98466cffdc1b1f9e3ff81eb,AF.family.AFRDG00067.0,2023,out_of_scope_geo
